genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	14.5565901604478	7128	0	17	1	production_opt_tight	2	0	2.53082900719279e-06	2.53081048085281e-06	0	2.29071705334154e-07	2.29035827986292e-07	up_subset	2
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.48797828795266	7081	1	6	0	production_opt_tight	2	0	1.94738155883298e-06	1.94736303247336e-06	0	8.90688198431194e-07	8.90652298860546e-07	up_subset	2
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	2.32886121513354	7095	1	5	0	production_opt	2	0	0.00192400659836182	1.99806783947914e-06	0	0.00153183056976946	9.67448539652705e-07	up_subset	2
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	OE	2.32886121513354	7966	1	4	0	production_opt	2	0	0.00343802476622294	5.51687619109893e-07	0	0.00273818460268687	2.6712275274471e-07	up_subset	2
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.27508444945199	7237	1	6	0	production_opt	2	0	0.00243237507681969	2.84100258613728e-06	0	0.00193777201992422	2.66927101228285e-06	up_subset	2
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.24160447151098	7100	1	2	0	essential	2	2.65413893765837e-08	0.00335810255391598	2.65414538578389e-08	2.39274646712412e-08	0.00267470234037476	2.39275965076948e-08	up_overlaped	2
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.23473904137605	7082	1	4	0	essential	2	8.84479995160619e-07	0.00201215417663949	8.84479995160665e-07	7.78078802391938e-07	0.00160273686315342	7.78078802391942e-07	up_overlaped	2
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.23473904137605	7071	1	8	0	production_opt	2	0	0.00253331973654869	1.6368979053582e-05	0	0.0020191290740834	1.43998232725166e-05	up_subset	2
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.23461593475074	7233	1	7	0	unnecessary_prod	2	0	0.0022737189642554	0	0	0.0018113772962454	0	up_subset	2
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.23461593475074	7260	1	9	0	essential	2	3.59288847794657e-07	6.46135628124234e-07	6.4611663306573e-07	3.25236981682175e-07	5.84918371889106e-07	5.84881678469768e-07	up_overlaped	2
