genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.8663081818872e-09	1.51086595448518e-09
YKL106W	Q01802	AAT1	51.79484	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1000	opt_isoenz	2	0	0.000157123770371449	1.14509708633064e-07
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.41928951139812e-10	1.9585308688734e-10
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	40.6664334068165	opt_isoenz	2	0	0.000886306117179216	1.20811393184778e-06
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	4.27664772787359e-07	4.27717541243243e-07	4.27709544811011e-07
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	2.63206214844491e-07	2.63208271581598e-07	2.63206214844491e-07
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	2.63206214844491e-07	2.63208271581598e-07	2.63206214844491e-07
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	9.33183789513374e-06	9.33201236262044e-06	9.33183789513374e-06
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	2	32.2512969033526	tightly_const	2	3.7327255364267e-06	3.73281034914147e-06	3.73273220172664e-06
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	1.17314588442037e-05	1.17316781748586e-05	1.17314588442037e-05
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	2	27.6611458130966	tightly_const	2	1.237278004023e-06	1.23730281929315e-06	1.237278004023e-06
YBR294W		SUL1	NaN		1	25.2695853756665		2	NaN	NaN	NaN
YLR092W		SUL2	NaN		1	25.2695853756665		2	NaN	NaN	NaN
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	5.34081908260547e-07	5.34083829588498e-07	5.34081908260537e-07
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	5.51314870586822e-06	5.51316853909325e-06	5.51314870586815e-06
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	7.43503261267316e-07	7.43505934261601e-07	7.43503261267309e-07
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	24.0951747667702	tightly_const	2	1.03371575448822e-06	1.03371947321926e-06	1.03371575448819e-06
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747650801	tightly_const	2	1.18138900840035e-05	1.18139325565279e-05	1.18138900840032e-05
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747604123	tightly_const	2	8.15961489405559e-06	8.15964422896909e-06	8.15961489405534e-06
YLR359W	Q05911	ADE13	54.50995	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	20.7646514544365	essential	2	1.10809952270441e-05	0.00120947926086103	1.10809952270438e-05
YLR180W	P10659	SAM1	41.81793	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	18.1077406904772	tightly_const	2	7.13414559806103e-05	7.15776622538439e-05	7.15758191515941e-05
