genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	4.27664772787359e-07	4.27717541243243e-07	4.27709544811011e-07	1	9	0	1	1.00026585964706	1.00038759518328
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	2.63206214844491e-07	2.63208271581598e-07	2.63206214844491e-07	0	6	1	1	1.00051492890341	1.00075079736042
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	2.63206214844491e-07	2.63208271581598e-07	2.63206214844491e-07	0	6	1	1	1.000723102273	1.00105442716775
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	9.33183789513374e-06	9.33201236262044e-06	9.33183789513374e-06	1	5	0	1	1.00367736329938	1.00536959152337
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	2	32.2512969033526	tightly_const	2	3.7327255364267e-06	3.73281034914147e-06	3.73273220172664e-06	1	4	0	1	1.00249440609675	1.00364029337908
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	2	32.2512969033526	tightly_const	2	1.17314588442037e-05	1.17316781748586e-05	1.17314588442037e-05	1	7	0	1	1.00610434471397	1.00892333688231
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	2	27.6611458130966	tightly_const	2	1.237278004023e-06	1.23730281929315e-06	1.237278004023e-06	1	6	0	1	1.00072372090824	1.0010553295601
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	5.34081908260547e-07	5.34083829588498e-07	5.34081908260537e-07	1	7	0	1	1.00031644570356	1.00046135497488
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	5.51314870586822e-06	5.51316853909325e-06	5.51314870586815e-06	1	5	0	1	1.00222614244671	1.00324839469749
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747667702	tightly_const	2	7.43503261267316e-07	7.43505934261601e-07	7.43503261267309e-07	1	6	0	1	1.00072235508095	1.00105333725253
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	2	24.0951747667702	tightly_const	2	1.03371575448822e-06	1.03371947321926e-06	1.03371575448819e-06	1	8	0	1	1.00110421766851	1.00161045036334
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747650801	tightly_const	2	1.18138900840035e-05	1.18139325565279e-05	1.18138900840032e-05	1	9	0	1	1.01769186589108	1.02600027295556
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.0951747604123	tightly_const	2	8.15961489405559e-06	8.15964422896909e-06	8.15961489405534e-06	1	9	0	1	1.02120876725819	1.03121943778908
YLR359W	Q05911	ADE13	54.50995	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	20.7646514544365	essential	2	1.10809952270441e-05	0.00120947926086103	1.10809952270438e-05	1	5	0	1	1.01047711192573	1.01534625353707
YLR180W	P10659	SAM1	41.81793	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	18.1077406904772	tightly_const	2	7.13414559806103e-05	7.15776622538439e-05	7.15758191515941e-05	1	7	0	1	1.05411545118295	1.08088856330325
YNL220W	P80210	ADE12	48.27868	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	17.7584794557351	tightly_const	2	7.59253301662207e-06	7.59288823284714e-06	7.59253301662194e-06	1	7	0	1	1.00635654757694	1.00929308304163
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	12.3066859684659	essential	2	7.34341163577037e-07	0.0025164205574685	7.34448619521683e-07	1	2	0	1	1.00056654664458	1.00082607865825
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	12.223948568389	tightly_const	2	1.21353165496909e-05	1.2135475021423e-05	1.21353550774447e-05	1	7	0	1	1.01847465325633	1.02716048174961
YPL262W	P08417	FUM1	53.15125	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	10.9875338420282	essential	2	8.25783781385733e-08	0.00122911306038347	8.25787276629621e-08	1	6	0	1	1.00007693323037	1.00011215079525
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	8.89195508300434	tightly_const	2	2.702112954982e-07	2.7024524374171e-07	2.70240205703788e-07	1	5	0	1	1.00041446655703	1.0006042894138
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	7.02231726813314	essential	2	9.12695200777517e-06	0.00232086344847416	9.12758722977679e-06	1	2	0	1	1.00615055367302	1.00899107588195
YCR053W	P16120	THR4	57.47349	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	4.50564905496648	tightly_const	2	1.14223731398255e-08	1.14237558047891e-08	1.14234265988452e-08	1	6	0	1	1.00001217300682	1.00001774489281
YDR158W	P13663	HOM2	39.54334	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	4.50564905496648	tightly_const	2	2.45561242907754e-07	2.45568763683904e-07	2.45561691502228e-07	1	6	0	1	1.00018005985463	1.00026249787097
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	4.50564905496648	tightly_const	2	2.05319219512951e-07	2.0532551159418e-07	2.05319594592773e-07	1	4	0	1	1.00022124327032	1.00032254264783
YHR025W	P17423	THR1	38.71215	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	4.50564905496648	tightly_const	2	1.14223731398231e-06	1.14237558047915e-06	1.14234265988452e-06	1	5	0	1	1.00082038065368	1.00119633171165
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	4.50564905496648	tightly_const	2	2.06409834965082e-06	2.06416160226801e-06	2.0641021179554e-06	1	7	0	1	1.00147494311943	1.0021515015422
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	3.60059113079054	essential	2	7.86045547609078e-08	0.00183283065161964	4.23847058558056e-07	1	5	0	1	1.00020573787967	1.0002999357647
YGR208W	P42941	SER2	34.20684	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.16758907689728	tightly_const	2	2.74758048514959e-07	2.74767188814491e-07	2.74758048514928e-07	1	4	0	1	1.0000690942839	1.00010072306917
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.16758907689728	tightly_const	2	8.87167212787036e-05	8.87196734135244e-05	8.87167212786865e-05	1	4	0	1	1.02893058551933	1.04273853850294
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.08056365520029	essential	2	2.59054721929749e-05	0.00127690513726619	2.59056171851784e-05	1	5	0	1	1.00766549610912	1.01121346466876
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	2	12.223948568389	opt_isoenz_tight	2	0	2.6546327655397e-07	2.65460653404361e-07	1	6	0	2	1.00031769930074	1.00046318289482
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	8.89195508300434	opt_isoenz_tight	2	0	1.71011392394464e-05	1.71008196215622e-05	1	5	0	2	1.01274865241962	1.01869300080073
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	8.89195508300434	opt_isoenz_tight	2	0	4.69811287547866e-06	4.69802506840869e-06	1	6	0	2	1.00672871362945	1.00983885962116
YER086W	P00927	ILV1	63.83052	sce00260  Glycine, serine and threonine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	7.81747497067807	opt_isoenz_tight	2	0	1.52596054080819e-07	1.5259548661452e-07	1	3	0	2	1.00017361780628	1.00025310566981
