genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10052093046662e-07	2.10427755505046e-07	2.10188074822914e-07	0	3.63477461459039e-09	2.90436511321066e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72290007754209e-08	2.72789099191046e-08	2.72466152002226e-08	0	4.71174710456481e-10	3.76491952301639e-10	up_distinct	1
TASY	Q2PRN4	TASY	97.962		OE	1000	0	1	3	0	essential_tightly_const	2	2.76958509857659e-06	2.76958509857714e-06	2.76958509857659e-06	2.76958509857687e-08	2.79957712457382e-08	2.76958509857687e-08	none	3
crtE	Q1L6K3	crtE	42.153		OE	1000	0	1	4	0	essential	2	5.11392715996846e-08	5.27540018776599e-08	5.27540018776493e-08	0	5.33252785663398e-10	5.27540018776546e-10	none	3
mvaS	Q9FD71	mvaS	42.151		OE	1000	0	1	5	0	essential_tightly_const	2	5.91129401098386e-07	5.91499003198772e-07	5.91263222192392e-07	0	2.43007937221615e-10	0	none	3
CYP725A4	Q6WG30	CYP725A4	56.558		OE	1000	0	1	4	0	essential_tightly_const	2	0.00159528101678012	0.00159528101678043	0.00159528101678012	1.59528101678027e-05	1.61255642366692e-05	1.59528101678027e-05	none	3
TAT	Q9M6F0	TAT	49.08		OE	1000	0	1	4	0	essential_tightly_const	2	1.49757896509718e-08	1.49757896509747e-08	1.49757896509718e-08	1.49757896509733e-10	1.5137963498972e-10	1.49757896509733e-10	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	11.8889625049003	7128	1	17	0	essential_tightly_const	2	9.30816567013896e-07	9.34226295868568e-07	9.32470437227755e-07	0	2.05833220012919e-07	2.0579713854914e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.46134215972089	7081	1	6	0	essential	2	1.92398574719032e-06	2.06361093503421e-06	2.06343189643058e-06	0	8.80181566007759e-07	8.80145507593887e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.23292396042752	7260	1	9	0	essential_tightly_const	2	6.92341964514906e-07	6.95343498640081e-07	6.95306477080602e-07	3.24891343177892e-07	5.84297001025486e-07	5.84260121652136e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450454309	7124	1	7	0	biomass_opt	0.5	6.44164812977516e-07	6.44241799822841e-07	6.44226117841574e-07	1.3242862027125e-06	1.32459477622142e-06	1.32436117636384e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460547136	7609	1	4	0	biomass_opt	0.5	1.91078819986942e-06	1.91163762417349e-06	1.91105956507182e-06	3.92907047995671e-06	3.93205192992846e-06	3.9294029160062e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460547136	7704	1	5	0	biomass_opt	0.5	5.91966207698144e-08	5.9682868274832e-08	5.92051978551671e-08	1.21584866365138e-07	1.21952925522866e-07	1.2173407953722e-07	down_distinct	1
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	KD	0.286620240588634	7784	1	4	0	biomass_opt	0.5	0	3.65523695995697e-09	5.02516968738897e-11	0	0.00283913735393413	1.08519272793042e-10	down_subset	2
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.277692209962407	7263	1	5	0	biomass_opt	0.5	1.15311061906571e-07	1.18238879210913e-07	1.15316388459013e-07	1.61529983162592e-07	0.00197992651483145	1.6158532034152e-07	down_distinct	1
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	KD	0.25578	7297	1	5	0	biomass_coupled	0.5	3.94330384969768e-07	3.97243675233684e-07	3.95411741460679e-07	8.11547585640341e-07	8.14038922022065e-07	8.12544120183422e-07	down_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.252533868071957	7300	1	5	0	biomass_opt	0.5	1.43505936872333e-09	3.66443991051391e-09	1.43577083588768e-09	3.52587900554668e-09	0.00173280395481885	3.52685711092724e-09	down_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	KD	0.21743441217227	7478	1	7	0	biomass_opt	0.5	1.76450067433824e-08	1.77892366540801e-08	1.76556702474977e-08	7.30852080390724e-08	7.36057864317762e-08	7.31479743097724e-08	down_distinct	1
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	KD	0.192939305093773	7826	1	4	0	biomass_opt	0.5	6.18779173738192e-06	6.1882213187636e-06	6.18821686342101e-06	1.40439501277662e-05	1.4044298914309e-05	1.40439735387251e-05	down_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7832	1	9	0	biomass_opt	0.5	6.13386334976688e-07	6.13777331780975e-07	6.13386334976688e-07	2.54143560272459e-06	2.55311216330969e-06	2.54362019113771e-06	down_distinct	1
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7878	1	9	0	biomass_opt	0.5	1.34604081816388e-07	1.36501727417417e-07	1.34604081816388e-07	5.57703336830979e-07	0.00147559447436602	5.58182732145035e-07	down_distinct	1
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	KD	0.145193082637183	7269	1	4	0	biomass_opt	0.5	1.52357004126829e-06	1.52455919705131e-06	1.52357004126829e-06	6.31258788319382e-06	6.34159090644618e-06	6.31801411051948e-06	down_distinct	1
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KD	0.0603169070580614	7189	1	24	0	biomass_opt	0.5	4.38770235993447e-07	4.40511301357487e-07	4.38762596963491e-07	1.01103592021899e-06	7.68756011479778e-06	1.01112169669886e-06	down_distinct	1
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7290	0	24	18	unnecessary_prod	0	0	9.27843892574707e-10	0	0	1.00127389913449e-06	0	down_subset	2
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7733	0	24	18	unnecessary_prod	0	0	2.36916663118402e-09	0	0	1.00127389913219e-06	7.18077705604243e-07	down_subset	2
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KO	0	7294	0	24	18	unnecessary_prod	0	0	9.47829104901505e-10	0	0	1.00127389913373e-06	0	down_subset	2
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	KO	0	7168	1	4	0	unnecessary_prod	0	0	1.59934067311861e-11	0	5.06597774167576e-08	5.11215623311848e-08	5.07461735788622e-08	down_distinct	1
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7715	1	48	0	unnecessary_prod	0	0	1.26198387429036e-09	0	0	0.000913807521715249	3.69048416998302e-07	down_subset	2
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	KO	0	7374	1	52	0	unnecessary_prod	0	0	1.22626170128411e-09	0	0	0.000906775453376337	0	down_subset	2
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	KO	0	7956	1	4	0	biomass_opt	0	0	8.63971082090765e-09	8.52714982834804e-09	1.15005614127447e-05	1.15014698306797e-05	1.1500705581752e-05	down_distinct	1
