genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YJL088W	P05150	ARG3	37.84479	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	34.2366530409723	7119	1	5	0	essential_tightly_const	2	1.50575930468621e-06	1.50576611194514e-06	1.50575930468621e-06	7.36516540995057e-08	7.36648359868098e-08	7.36516540995057e-08	up_distinct	1
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	22.4123271737243	7104	0	9	1	essential_tightly_const	2	4.6892949625543e-08	4.689330869982e-08	4.6892949625543e-08	3.24089786541675e-09	3.24159366386462e-09	3.24089786541675e-09	up_distinct	1
YOR303W	P07258	CPA1	45.36103	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	OE	22.4123271737243	7152	0	9	1	essential_tightly_const	2	4.6892949625543e-08	4.689330869982e-08	4.6892949625543e-08	3.24089786541675e-09	3.24159366386462e-09	3.24089786541675e-09	up_distinct	1
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	OE	20.9576313745231	7664	1	5	0	essential	2	2.14390373358024e-06	0.00161086474276313	2.14427235370006e-06	1.56836912268695e-07	0.00153613067224234	1.57551208236713e-07	up_overlaped	2
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	OE	17.1297060018972	7478	1	7	0	essential_tightly_const	2	9.39370461231671e-07	9.39637756713229e-07	9.39401005444422e-07	8.17548258710684e-08	8.22727793828185e-08	8.18172756582188e-08	up_distinct	1
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	17.0544167582161	7878	1	9	0	essential	2	7.17446385508252e-06	0.0015726413171447	7.17469714521788e-06	6.23922567696168e-07	0.00149529971250352	6.2439954576356e-07	up_overlaped	2
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	17.0544167582161	7269	1	4	0	essential_tightly_const	2	8.12070335777522e-05	8.1221925430915e-05	8.12096741652913e-05	7.06211668619695e-06	7.09097346898215e-06	7.06751555279407e-06	up_distinct	1
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	17.0544167582161	7832	1	9	0	essential_tightly_const	2	3.26937937550318e-05	3.26997891861627e-05	3.26948568504487e-05	2.84319444061576e-06	2.85481212530164e-06	2.84536801387243e-06	up_distinct	1
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	15.7800248303457	7314	1	10	0	production_opt	2	0	0.00101541887474481	5.166129819105e-07	0	0.000969142779611628	1.35028435197468e-07	up_subset	2
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	11.2101450915916	7300	1	5	0	essential	2	2.99795862760065e-08	0.00183906358350014	2.99800622555324e-08	3.79073972734382e-09	0.00175587518218574	3.79171290081889e-09	up_overlaped	2
