genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	subOpt_isoenz	2	0	1.55440840775955e-09	0
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10045100811957e-07	2.10441908464985e-07	2.10188074822914e-07
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.6714346685056e-09	0
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	1.52953030355679e-09	0
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72430949820632e-08	2.72795195768379e-08	2.72466152002226e-08
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	1.39881255843839e-10	4.34084763163265e-09	1.5728024228112e-10
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.15676726823578e-09	1.5946138866168e-12
crtE	Q1L6K3	crtE	42.153		2	1000	essential	2	2.16163089677913e-08	2.3258261174996e-08	2.32582800840093e-08
crtYB	Q7Z859	crtYB	74.736		2	1000	tightly_const	2	1.39074672179632e-06	1.39074590678424e-06	1.39074672179632e-06
crtI	Q7Z858	crtI	65.066		2	1000	tightly_const	2	0.000651231842352261	0.000651233224431051	0.000651231842352261
bkt	Q39982	bkt	35.989		2	1000	tightly_const	2	0.000703330389740442	0.000703330389741848	0.000703330389740442
crtZ	A0A0K0P8J8	crtZ	32.017		2	1000	tightly_const	2	0.000703330389740442	0.000703330389741848	0.000703330389740442
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	12.2781164736219	essential	2	7.9028236765068e-07	8.28843513912977e-07	7.90730710013632e-07
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.45484379813269	essential	2	1.89802041222435e-06	2.04058711652219e-06	2.03754721281089e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.29812973275246	essential	2	1.90540890505632e-06	2.09356493311393e-06	2.08903611873536e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	2	2.29812973275246	essential	2	5.70805966566006e-07	5.81051688146199e-07	5.7680492113827e-07
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.26509230092445	tightly_const	2	3.24170143456841e-06	3.26122811675971e-06	3.24172171525796e-06
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.22854636605783	opt_isoenz	2	0	3.91493729423558e-09	1.34738839227406e-09
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.22854636605783	tightly_const	2	6.8698120475e-07	6.90242826661558e-07	6.88267318327547e-07
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22748430454087	essential	2	2.82771852262059e-08	3.17932154675465e-08	2.82785731065175e-08
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22645067711912	tightly_const	2	9.12491078092279e-07	9.15690564148248e-07	9.12513578391537e-07
