genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	667.073711381713	7233	1	7	0	production_opt	2	0	0.00217470160860437	5.03906431698639e-10	0	0.00181038721410775	0	up_subset	2
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	334.147436546878	7260	1	9	0	essential	2	3.6605214444021e-07	6.58298187888779e-07	6.58279198122933e-07	3.25304614690648e-07	5.85039986717711e-07	5.85003304120444e-07	up_overlaped	2
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	OE	28.5331320030924	7664	1	5	0	essential	2	2.903047380362e-06	0.00185104477490332	2.90341600047672e-06	1.64428348728617e-07	0.0015385324729472	1.65142644704479e-07	up_overlaped	2
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	OE	12.2577632371725	7392	1	7	0	essential_tightly_const	2	3.34446763693291e-06	3.3445695845569e-06	3.34446763693289e-06	4.53654491650856e-07	4.5385204130761e-07	4.53654491650873e-07	up_distinct	1
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.77364567765699	7300	1	5	0	essential	2	2.10119310691525e-08	0.00211275234423199	2.1012408656113e-08	3.70105990463568e-09	0.00175861206980349	3.70203636479492e-09	up_overlaped	2
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	7.53098033432611	7263	1	5	0	essential	2	9.47140617676923e-07	0.00241479202310571	9.47169002719498e-07	1.69400908264288e-07	0.00200942055898093	1.69455929438189e-07	up_overlaped	2
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	7.53098033432611	7092	1	7	0	production_opt_tight	2	0	1.27632459405955e-06	1.27629419527882e-06	0	2.28397939187155e-07	2.28338995972811e-07	up_subset	2
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	3.83340960428647	7211	1	8	0	production_opt_tight	2	0	3.31099222084468e-06	3.31046347668904e-06	0	1.1619523220361e-06	1.16093503102944e-06	up_subset	2
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	3.62377191254536	7416	0	6	1	essential_tightly_const	2	2.80474128184851e-06	2.80484210353555e-06	2.80478061416384e-06	9.21124313229024e-07	9.21319777384675e-07	9.21200625961783e-07	up_distinct	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	3.62377191254536	7251	0	6	1	essential_tightly_const	2	2.80474128184851e-06	2.80484210353555e-06	2.80478061416384e-06	9.21124313229024e-07	9.21319777384675e-07	9.21200625961783e-07	up_distinct	1
