genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YHR190W	P29704	ERG9	51.71933	sce00100  Steroid biosynthesis sce00909  Sesquiterpenoid and triterpenoid biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.865349260681	7371	1	6	0	essential_tightly_const	2	1.08440043884175e-05	1.08440151197703e-05	1.08440043884175e-05	5.98869428342274e-07	5.98892612538171e-07	5.98869428342274e-07	up_distinct	1
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.8649261165052	7217	1	7	0	production_opt_tight	2	0	2.32121660723801e-06	2.32121545939134e-06	0	1.28197033904793e-07	1.28192631766823e-07	up_subset	2
YMR208W	P07277	ERG12	48.45901	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce04146  Peroxisome	OE	28.8649261165052	7158	1	11	0	essential_tightly_const	2	4.90208419960836e-06	4.90208775121786e-06	4.90208419960836e-06	2.70725008377781e-07	2.7072661371182e-07	2.70725008377781e-07	up_distinct	1
YNR043W	P32377	MVD1	44.11544	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.8649261165052	7405	1	6	0	essential_tightly_const	2	2.1909327715991e-05	2.19093297661993e-05	2.1909327715991e-05	1.2099757343901e-06	1.21001588214256e-06	1.2099757343901e-06	up_distinct	1
YMR220W	P24521	ERG8	50.45437	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.8649261165052	7322	1	4	0	essential_tightly_const	2	3.15752132742345e-05	3.1575231483969e-05	3.15752132742345e-05	1.7437888722679e-06	1.74383826608045e-06	1.7437888722679e-06	up_distinct	1
YJL167W	P08524	ERG20	40.48289	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	28.8649261165052	7178	1	5	0	essential_tightly_const	2	6.50640477301198e-05	6.50640957304322e-05	6.50640477301198e-05	3.59326036632262e-06	3.59339007320022e-06	3.59326036632262e-06	up_distinct	1
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	13.6532162095683	7116	1	12	0	production_opt	2	0	8.51630777368809e-07	2.35267351994139e-09	0	7.66235060944197e-07	2.32026158049417e-09	up_subset	2
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.95126329704386	7416	0	6	1	essential_tightly_const	2	4.94418993405128e-06	4.94425703396453e-06	4.94421219158568e-06	9.43424997979412e-07	9.43584020884063e-07	9.43482227754933e-07	up_distinct	1
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.95126329704386	7251	0	6	1	essential_tightly_const	2	4.94418993405128e-06	4.94425703396453e-06	4.94421219158568e-06	9.43424997979412e-07	9.43584020884063e-07	9.43482227754933e-07	up_distinct	1
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	OE	6.95126329704386	7252	0	6	1	essential_tightly_const	2	4.94418993405128e-06	4.94425703396453e-06	4.94421219158568e-06	9.43424997979412e-07	9.43584020884063e-07	9.43482227754933e-07	up_distinct	1
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	6.95126329704386	7219	0	6	1	essential_tightly_const	2	4.94418993405128e-06	4.94425703396453e-06	4.94421219158568e-06	9.43424997979412e-07	9.43584020884063e-07	9.43482227754933e-07	up_distinct	1
