genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBR006W	P38067	UGA2	54.18854	sce00250  Alanine, aspartate and glutamate metabolism sce00310  Lysine degradation sce00350  Tyrosine metabolism sce00650  Butanoate metabolism sce00760  Nicotinate and nicotinamide metabolism	1	1000	subOpt_isoenz	2	0	7.55875009295505e-10	0
YBR084W	P09440	MIS1	106.21642	sce00670  One carbon pool by folate	1	1000	subOpt_isoenz	2	0	1.16671690720949e-09	0
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.1000333959648e-07	2.10314793705092e-07	2.10188074822914e-07
YER065C	P28240	ICL1	62.40816	sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01200  Carbon metabolism	2	1000	tightly_const	2	1.98408298033167e-05	1.98444991967071e-05	1.9841794433101e-05
YFL030W	P43567	AGX1	41.90679	sce00250  Alanine, aspartate and glutamate metabolism sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce04146  Peroxisome	2	1000	tightly_const	2	1.99922479908703e-06	1.9995946870656e-06	1.99932210854146e-06
YGR019W	P17649	UGA1	52.94565	sce00250  Alanine, aspartate and glutamate metabolism sce00280  Valine, leucine and isoleucine degradation sce00410  beta-Alanine metabolism sce00640  Propanoate metabolism sce00650  Butanoate metabolism	1	1000	subOpt_isoenz	2	0	1.10926568166304e-09	0
YHL016C		DUR3	NaN		1	1000		2	NaN	NaN	NaN
YKL106W	Q01802	AAT1	51.79484	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	8.79634125556155e-07	8.80818245577351e-07	8.79731405030832e-07
YMR250W	Q04792	GAD1	65.98926	sce00250  Alanine, aspartate and glutamate metabolism sce00410  beta-Alanine metabolism sce00430  Taurine and hypotaurine metabolism sce00650  Butanoate metabolism sce01110  Biosynthesis of secondary metabolites	1	1000	subOpt_isoenz	2	0	2.05843754901026e-10	0
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72227323070488e-08	2.7258447061414e-08	2.72466152002226e-08
YPL111W	P00812	CAR1	35.66162	sce00220  Arginine biosynthesis sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	0.00191582419306734	0.00191582589754519	0.00191582419306734
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	opt_isoenz	2	0	5.78185335970366e-09	1.5728024228112e-10
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.56480531904485e-09	1.59461388661699e-12
YJR051W	P21375	OSM1	55.06455	sce00NNN  None	2	128.852620368354	tightly_const	2	3.99808128911588e-07	4.02230485806274e-07	4.00022076831381e-07
YJR095W		SFC1	NaN		1	128.850832644258		2	NaN	NaN	NaN
YOL058W	P22768	ARG1	46.92715	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	115.170138134251	tightly_const	2	3.0120136080926e-05	3.01227461188456e-05	3.0120136080926e-05
YHR018C	P04076	ARG4	51.9886	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	115.170138134251	essential	2	1.77348922136944e-07	1.79739100110225e-07	1.77348922136944e-07
YJL088W	P05150	ARG3	37.84479	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	115.170138134251	tightly_const	2	6.33697268391296e-06	6.33697829619303e-06	6.33697268391296e-06
YJR109C	P03965	CPA2	123.91392	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	75.1562462306301	tightly_const	2	1.95825638270611e-07	1.9582638825154e-07	1.9582563827063e-07
YOR303W	P07258	CPA1	45.36103	sce00240  Pyrimidine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	75.1562462306301	tightly_const	2	1.9582563827063e-07	1.9582638825154e-07	1.9582563827063e-07
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	2	30.7054980309659	essential	2	6.50581975110685e-08	6.95599607230558e-08	6.75921221184996e-08
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	29.0173372556594	tightly_const	2	4.10622761189619e-06	4.10996398401646e-06	4.10657245491558e-06
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	2	25.2225779179102	tightly_const	2	1.00219286473203e-05	1.00220628164496e-05	1.00219286473203e-05
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	11.1350450734007	essential	2	1.68434972795165e-06	1.95984318393709e-06	1.9598240144536e-06
YHR137W	P38840	ARO9	58.52706	sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	7.25824463861704	tightly_const	2	2.23881397209634e-07	2.26028742405832e-07	2.23877482966324e-07
YDR384C		ATO3	NaN		1	7.06635099665835		2	NaN	NaN	NaN
YGR121C		MEP1	NaN		1	7.06635099665835		2	NaN	NaN	NaN
YNL142W		MEP2	NaN		1	7.06635099665835		2	NaN	NaN	NaN
YPR138C		MEP3	NaN		1	7.06635099665835		2	NaN	NaN	NaN
YML120C	P32340	NDI1	57.24915	sce00NNN  None	2	5.91451429082196	tightly_const	2	3.22700264185256e-06	3.2302476098382e-06	3.22901848675119e-06
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	5.74400941314714	opt_isoenz	2	0	5.00022129968905e-09	6.00539287045975e-10
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.58345969454756	tightly_const	2	4.18604269019965e-06	4.18654641920036e-06	4.18650964727042e-06
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.58345969454756	tightly_const	2	4.18604269019965e-06	4.18654641920036e-06	4.18650964727042e-06
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	2	5.58345969454756	tightly_const	2	4.18604269019965e-06	4.18654641920036e-06	4.18650964727042e-06
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.58345969454756	tightly_const	2	4.18604269019965e-06	4.18654641920036e-06	4.18650964727042e-06
YGL080W		MPC1	NaN		1	3.89912376817375		2	NaN	NaN	NaN
YGR243W		MPC3	NaN		1	3.89912376817375		2	NaN	NaN	NaN
YHR162W		MPC2	NaN		1	3.89912376817375		2	NaN	NaN	NaN
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	2	2.7458818098031	tightly_const	2	2.41564275413041e-06	2.41575685624187e-06	2.41572605309958e-06
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.47156367404337	essential	2	1.3662677382709e-06	1.55730109485212e-06	1.5572925128124e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.31363656957646	essential	2	1.35427450009357e-06	1.60723084198443e-06	1.60460588385313e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	2	2.31363656957646	essential	2	4.34026211924387e-07	4.47775735737494e-07	4.43048620362873e-07
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	2	2.1283763168462	essential	2	1.39787207858102e-05	1.61519243648895e-05	1.61511653104641e-05
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	2	1.84695793277849	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072297986479e-06	6.66120426448086e-06	6.66074299780114e-06
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072297986479e-06	6.66120426448086e-06	6.66074299780114e-06
Q0275	P00420	COX3	30.35941	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072297986479e-06	6.66120426448086e-06	6.66074299780114e-06
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072297986479e-06	6.66120426448086e-06	6.66074299780114e-06
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YGL187C	P04037	COX4	17.1424	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072292328756e-06	6.66074589888646e-06	6.66074299780114e-06
YGL191W	P32799	COX13	15.02097	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072292328756e-06	6.66074589888646e-06	6.66074299780114e-06
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	2.09963807929296e-05	2.09964530591605e-05	2.09964439141636e-05
YHR051W	P00427	COX6	17.34139	sce00190  Oxidative phosphorylation	2	1.84695793277844	tightly_const	2	6.66072292328756e-06	6.66074589888646e-06	6.66074299780114e-06
