rxn_IDs	rxnNames	K_score	grRules	rxn_formula
r_1273_REV	urea transport (reversible)	1000	YHL016C	2 H+[c] + urea[c] => 2 H+[e] + urea[e]
r_0068No1	4-aminobutyrate transaminase (No1)	1000	YGR019W	2-oxoglutarate[c] + gamma-aminobutyrate[c] + 1.8038e-05 prot_P17649[c] => L-glutamate[c] + succinic semialdehyde[c]
r_0156No1	alanine glyoxylate aminotransferase (No1)	1000	YFL030W	glyoxylate[c] + L-alanine[c] + 2.1204e-06 prot_P43567[c] => L-glycine[c] + pyruvate[c]
r_0206No1	arginase (No1)	1000	YPL111W	H2O[c] + L-arginine[c] + 0.0010288 prot_P00812[c] => ornithine[c] + urea[c]
r_0217No1	aspartate transaminase (No1)	1000	YKL106W	L-glutamate[m] + oxaloacetate[m] + 4.8393e-07 prot_Q01802[c] => 2-oxoglutarate[m] + L-aspartate[m]
r_0364No1	dUTP diphosphatase (No1)	1000	YJR069C	pmet_r_0364[c] + 6.1866e-07 prot_P47119[c] => diphosphate[c] + dUMP[c] + H+[c]
r_0468No1	glutamate 5-kinase (No1)	1000	YDR300C	ATP[c] + L-glutamate[c] + 2.4123e-05 prot_P32264[c] => ADP[c] + L-gamma-glutamyl phosphate[c]
r_0469No1	glutamate decarboxylase (No1)	1000	YMR250W	H+[c] + L-glutamate[c] + 4.6874e-06 prot_Q04792[c] => carbon dioxide[c] + gamma-aminobutyrate[c]
r_0473No1	glutamate-5-semialdehyde dehydrogenase (No1)	1000	YOR323C	H+[c] + L-gamma-glutamyl phosphate[c] + NADPH[c] + 3.1271e-06 prot_P54885[c] => L-glutamic 5-semialdehyde[c] + NADP(+)[c] + phosphate[c]
r_0662No1	isocitrate lyase (No1)	1000	YER065C	isocitrate[c] + 2.1044e-05 prot_P28240[c] => glyoxylate[c] + succinate[c]
r_0724No1	methenyltetrahydrifikate cyclohydrolase (No1)	1000	YBR084W	5,10-methenyl-THF[m] + H2O[m] + 3.2015e-07 prot_P09440[c] => 10-formyl-THF[m] + H+[m]
r_0733No1	methylenetetrahydrofolate dehydrogenase (NADP) (No1)	1000	YBR084W	5,10-methylenetetrahydrofolate[m] + NADP(+)[m] + 3.2015e-07 prot_P09440[c] => 5,10-methenyl-THF[m] + NADPH[m]
r_1023No1	succinate-semialdehyde dehydrogenase (NADP) (No1)	1000	YBR006W	H2O[c] + NADP(+)[c] + succinic semialdehyde[c] + 1.2291e-05 prot_P38067[c] => 2 H+[c] + NADPH[c] + succinate[c]
r_4335No1	Endopolyphosphatase (EC 3.6.1.10) (Deoxyadenosine triphosphate phosphohydrolase) (dATP phosphohydrolase) (EC 3.6.1.-) (Exopolyphosphatase) (EC 3.6.1.11) (Phosphate metabolism protein 5) (No1)	1000	YDR452W	dATP[c] + H2O[c] + 1.7921e-07 prot_Q04119[c] => dADP[c] + H+[c] + phosphate[c]
r_0447_REVNo1	formate-tetrahydrofolate ligase (reversible) (No1)	1000	YBR084W	10-formyl-THF[m] + ADP[m] + phosphate[m] + 3.2015e-07 prot_P09440[c] => ATP[m] + formate[m] + THF[m]
r_4264No1	succinate:NAD+ oxidoreductase (No1)	128.852620368354	YJR051W	NAD[m] + succinate[m] + 4.2215e-07 prot_P21375[c] => fumarate[m] + H+[m] + NADH[m]
r_1265	succinate-fumarate transport	128.850832644258	YJR095W	fumarate[m] + succinate[c] => fumarate[c] + succinate[m]
r_0207No1	argininosuccinate lyase (No1)	115.170138134251	YHR018C	(N(omega)-L-arginino)succinic acid[c] + 9.4805e-08 prot_P04076[c] => fumarate[c] + L-arginine[c]
r_0208No1	argininosuccinate synthase (No1)	115.170138134251	YOL058W	ATP[c] + L-aspartate[c] + L-citrulline[c] + 1.6101e-05 prot_P22768[c] => (N(omega)-L-arginino)succinic acid[c] + AMP[c] + diphosphate[c] + H+[c]
r_0816No1	ornithine carbamoyltransferase (No1)	115.170138134251	YJL088W	carbamoyl phosphate[c] + ornithine[c] + 3.3875e-06 prot_P05150[c] => H+[c] + L-citrulline[c] + phosphate[c]
