genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	subOpt_isoenz	2	0	1.55175447883127e-09	0
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10049495356648e-07	2.10433209261104e-07	2.10188074822914e-07
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.59427433983952e-09	0
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.37165584907715e-10	0
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72286638592078e-08	2.72783997674992e-08	2.72466152002226e-08
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.67698267123438e-11	4.25433831064484e-09	1.5728024228112e-10
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.13209711261162e-09	1.59461388661699e-12
Gmd	O85339	Gmd	41.674		2	1000	tightly_const	2	7.6844218826957e-08	7.68442188271107e-08	7.6844218826957e-08
WcaG	P32055	WcaG	36.141		2	1000	tightly_const	2	2.56147396089857e-07	2.56147396090369e-07	2.56147396089857e-07
WbgL	A6M9C2	WbgL	34.942		2	1000	tightly_const	2	9.70255288219154e-08	9.70255288221095e-08	9.70255288219154e-08
Lac12	P07921	Lac12	65.383		2	1000	tightly_const	2	0.00138319593888523	0.00138319593888799	0.00138319593888523
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	12.2022410608249	tightly_const	2	8.31040267793487e-07	8.38926258504126e-07	8.32964133136454e-07
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.44897209902931	essential	2	1.90033990622733e-06	2.0399414512248e-06	2.03948107001872e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.29268344126769	essential	2	1.90864069774401e-06	2.09288288710888e-06	2.09098678970519e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	2	2.29268344126769	essential	2	5.70760773092302e-07	5.80795858443828e-07	5.77343521981421e-07
