genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10049334094475e-07	2.104335064254e-07	2.10188074822914e-07	0	3.63483575517517e-09	2.90441395336246e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72431337635406e-08	2.72790985431914e-08	2.72466152002226e-08	0	4.71182634685887e-10	3.76498283435428e-10	up_distinct	1
PAL	P45730	PAL	77.919		OE	1000	0	1	3	0	essential_tightly_const	2	2.54629698474718e-08	2.54629652623414e-08	2.54629698474718e-08	2.54629698474744e-10	2.58001026813419e-10	2.54629698474744e-10	none	3
C4H	C0LUU6	C4H	58.011		OE	1000	0	1	7	0	essential_tightly_const	2	3.4622085083089e-09	3.46220788486707e-09	3.4622085083089e-09	3.46220850830924e-11	3.50804857237619e-11	3.46220850830924e-11	none	3
4CL	C0LUU7	4CL	60.994		OE	1000	0	1	6	0	essential_tightly_const	2	5.51038104116053e-06	5.51038004890346e-06	5.51038104116053e-06	5.51038104116108e-08	5.58333915986649e-08	5.51038104116108e-08	none	3
CHS	Q6X0M9	CHS	42.488		OE	1000	0	1	6	0	essential_tightly_const	2	9.33642227740633e-05	9.33642227740819e-05	9.33642227740633e-05	9.33642227740726e-07	9.46003765070557e-07	9.33642227740726e-07	none	3
CHI	C0LUV0	CHI	24.679		OE	1000	0	1	3	0	essential_tightly_const	2	4.0056814423432e-09	4.0056807210379e-09	4.0056814423432e-09	4.0056814423436e-11	4.05871715454236e-11	4.0056814423436e-11	none	3
F3H	Q53B69	F3H	42.673		OE	1000	0	1	6	0	essential_tightly_const	2	0.00201666721191977	0.00201666721192017	0.00201666721191977	2.01666721191997e-05	2.04336813249227e-05	2.01666721191997e-05	none	3
F3"H	Q8W3Y5	F3"H	56.982		OE	1000	0	1	7	0	essential_tightly_const	2	4.48148269315504e-08	4.48148188617199e-08	4.48148269315504e-08	4.48148269315549e-10	4.54081807206305e-10	4.48148269315549e-10	none	3
FLS	C0LUV3	FLS	40.041		OE	1000	0	1	10	0	essential_tightly_const	2	1.43637265806251e-07	1.43637239941419e-07	1.43637265806251e-07	1.43637265806266e-09	1.45539040781502e-09	1.43637265806266e-09	none	3
