genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBL015W	P32316	ACH1	58.71137	sce00620  Pyruvate metabolism	1	1000	subOpt_isoenz	2	0	1.52009417547623e-09	0
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10052092924017e-07	2.10427755729112e-07	2.10188074822914e-07
YER170W	P26364	ADK2	25.19373	sce00230  Purine metabolism sce00730  Thiamine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.60307884352467e-09	0
YOL086C	P00330	ADH1	36.84874	sce00010  Glycolysis / Gluconeogenesis sce00071  Fatty acid degradation sce00350  Tyrosine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	1	1000	subOpt_isoenz	2	0	3.38962115663477e-10	0
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72290007595672e-08	2.72789335093078e-08	2.72466152002226e-08
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.63198907374358e-11	4.2671901781691e-09	1.5728024228112e-10
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.16012131641025e-09	1.59461388661699e-12
TASY	Q2PRN4	TASY	97.962		2	1000	tightly_const	2	2.76958509857417e-06	2.76958509857971e-06	2.76958509857417e-06
crtE	Q1L6K3	crtE	42.153		2	1000	essential	2	5.1139270148563e-08	5.27540018777087e-08	5.27540018776032e-08
mvaS	Q9FD71	mvaS	42.151		2	1000	tightly_const	2	5.91129400977989e-07	5.91499003418083e-07	5.91263222192172e-07
CYP725A4	Q6WG30	CYP725A4	56.558		2	1000	tightly_const	2	0.00159528101677872	0.00159528101678191	0.00159528101677872
TAT	Q9M6F0	TAT	49.08		2	1000	tightly_const	2	1.49757896509587e-08	1.49757896509886e-08	1.49757896509587e-08
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	2	11.8867701095803	tightly_const	2	9.30816565241891e-07	9.34224827724235e-07	9.32470436972147e-07
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.46130188446769	essential	2	1.92398562135819e-06	2.06365313259115e-06	2.06343189627299e-06
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.30411945849463	essential	2	1.93234721999576e-06	2.11722342813201e-06	2.11514585444317e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	2	2.30411945849463	essential	2	5.77459318920968e-07	5.87531478986109e-07	5.840140947427e-07
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.27203709101215	tightly_const	2	3.30768179662686e-06	3.31176930555994e-06	3.30931830835374e-06
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.23288381698478	subOpt_isoenz	2	0	3.85107213498907e-09	0
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.23288381698478	tightly_const	2	6.92400085147734e-07	6.95343498674019e-07	6.95306477081303e-07
