genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10049323199191e-07	2.10433506418915e-07	2.10188074822914e-07	0	3.6349222119101e-09	2.90448304921919e-09	up_distinct	1
YDR380W	Q06408	ARO10	71.38357	sce00360  Phenylalanine metabolism	OE	1000	7910	1	6	0	production_opt_tight	2	0	2.73959463431905e-08	2.7394126919287e-08	0	2.79235219940986e-10	2.73941269192897e-10	up_subset	2
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72303149935473e-08	2.72609482800602e-08	2.72466152002226e-08	0	4.71193839802131e-10	3.76507240309987e-10	up_distinct	1
CYP76AD1	I3PFJ5	CYP76AD1	56.212		OE	1000	0	1	3	0	essential_tightly_const	2	0.000542403713001882	0.00054240371300199	0.000542403713001882	5.42403713001936e-06	5.52885735511516e-06	5.42403713001936e-06	none	3
DODC	Q88JU5	DODC	51.444		OE	1000	0	1	4	0	essential_tightly_const	2	1.67408553395643e-07	1.67408553395676e-07	1.67408553395643e-07	1.67408553395659e-09	1.70643745494542e-09	1.67408553395659e-09	none	3
NCS	B6E2Z2	NCS	26.001		OE	1000	0	1	4	0	essential_tightly_const	2	5.1954378640027e-08	5.19543786400374e-08	5.1954378640027e-08	5.19543786400322e-10	5.29584037839176e-10	5.19543786400322e-10	none	3
6OMT	Q6WUC1	6OMT	38.511		OE	1000	0	1	4	0	essential_tightly_const	2	3.76669245140196e-06	3.76669245140271e-06	3.76669245140196e-06	3.76669245140233e-08	3.83948427428825e-08	3.76669245140233e-08	none	3
CNMT	Q7XB08	CNMT	41.032		OE	1000	0	1	5	0	essential_tightly_const	2	3.76669245140196e-06	3.76669245140271e-06	3.76669245140196e-06	3.76669245140233e-08	3.83948427428825e-08	3.76669245140233e-08	none	3
CYP80B1	O64899	CYP80B1	54.644		OE	1000	0	1	7	0	essential_tightly_const	2	0.00108480742600376	0.00108480742600398	0.00108480742600376	1.08480742600387e-05	1.10577147096032e-05	1.08480742600387e-05	none	3
4"OMT	Q7XB11	4"OMT	39.402		OE	1000	0	1	5	0	essential_tightly_const	2	4.19278413958754e-06	4.19278413958838e-06	4.19278413958754e-06	4.19278413958796e-08	4.27381023952421e-08	4.19278413958796e-08	none	3
