genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YOR155C	Q99312	ISN1	51.32946	sce00230  Purine metabolism sce00760  Nicotinate and nicotinamide metabolism	OE	1000	8020	1	4	0	essential_tightly_const	2	3.86943039661966e-07	3.86967678246831e-07	3.86959842029262e-07	3.83795822694097e-09	3.88436384386578e-09	3.86959842029301e-09	up_distinct	1
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.80611924178	7349	1	7	0	essential_tightly_const	2	1.89308891087895e-06	1.89309066791452e-06	1.89308891087896e-06	4.86461276691143e-08	4.86498486411282e-08	4.86461276691067e-08	up_distinct	1
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.80611924178	7582	1	9	0	essential_tightly_const	2	2.89222986850245e-05	2.89223255287223e-05	2.89222986850242e-05	7.432074775944e-07	7.43264364464114e-07	7.43207477594105e-07	up_distinct	1
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.80611924178	7107	1	6	0	essential_tightly_const	2	2.63539685081574e-06	2.63539929681075e-06	2.63539685081574e-06	6.77209881304827e-08	6.77261716561464e-08	6.77209881304626e-08	up_distinct	1
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	84.80611924178	7286	1	8	0	essential_tightly_const	2	3.66407437053237e-06	3.6640777691558e-06	3.66407437053239e-06	9.41546002376096e-08	9.41618021804725e-08	9.41546002375885e-08	up_distinct	1
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.80611924178	7109	1	5	0	essential_tightly_const	2	1.95417229411453e-05	1.95417410784352e-05	1.95417229411454e-05	5.02157687156934e-07	5.0219612350196e-07	5.02157687156857e-07	up_distinct	1
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.80611924178	7144	1	9	0	essential_tightly_const	2	4.18751205881688e-05	4.18751594295653e-05	4.18751205881688e-05	1.076052186765e-06	1.07613455036145e-06	1.07605218676469e-06	up_distinct	1
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	25.5419897844809	7544	1	6	0	production_opt_tight	2	0	0.000226089181607732	0.00022608650256518	0	1.39345078255395e-05	1.39294595610468e-05	up_subset	2
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	25.5419897844809	7447	1	6	0	production_opt_tight	2	0	0.000226089181607727	0.00022608650256518	0	1.39345078255521e-05	1.39294595610468e-05	up_subset	2
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	OE	17.8529276729209	7392	1	7	0	essential_tightly_const	2	5.72579824511353e-06	5.72590309398272e-06	5.72579824511353e-06	4.77516385979635e-07	4.777139583636e-07	4.77516385979557e-07	up_distinct	1
