genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YAR015W	P27616	ADE1	34.60299	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.8061192415713	tightly_const	2	1.89308891088061e-06	1.89309066791799e-06	1.89308891088061e-06	1	7	0	1	1.00039169620447	1.00077947523874	0
YDR408C	P04161	ADE8	23.53994	sce00230  Purine metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.8061192415713	tightly_const	2	1.95417229411625e-05	1.9541741078471e-05	1.95417229411625e-05	1	5	0	1	1.00275700234139	1.00549930561093	0.0108622016951052
YGL234W	P07244	ADE5,7	86.06721	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.8061192415713	tightly_const	2	4.18751205882054e-05	4.18751594538664e-05	4.18751205882053e-05	1	9	0	1	1.02200684260059	1.04475085288805	0.0844812199154515
YGR061C	P38972	ADE6	148.90358	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.8061192415713	tightly_const	2	2.89222986850495e-05	2.89223255120441e-05	2.89222986850494e-05	1	9	0	1	1.02640783071025	1.05394030953172	0.100946866042087
YMR300C	P04046	ADE4	56.71874	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	OE	84.8061192415713	tightly_const	2	2.63539685081806e-06	2.635399295291e-06	2.63539685081804e-06	1	6	0	1	1.00089423285741	1.00178040833696	0
YOR128C	P21264	ADE2	62.33875	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	84.8061192415713	tightly_const	2	3.6640743705356e-06	3.66407776916252e-06	3.66407437053558e-06	1	8	0	1	1.00136710343424	1.00272316370814	0
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.2812455505333	tightly_const	2	0.000152573708998927	0.000152576743005353	0.000152573708998914	1	4	0	1	1.02446806054156	1.04987987818178	0.091322618104137
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00203636877784	1.00405897912908	0
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00234329176785	1.00467217284314	0
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	OE	1.40940949388817	essential	2	4.56369361433434e-06	0.000168042666508854	4.56369813441583e-06	0	7	5	1	1.00010293381886	1.00020477972647	0
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00067890586414	1.00135140641379	0
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00108934054939	1.00216928478225	0
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00080444602408	1.00160150131298	0
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00040048084642	1.00079696359987	0
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00051150587496	1.00101801712061	0
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.00158812977925	1.00316412375444	0
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	OE	1.40940949388817	tightly_const	2	1.43859832223568e-05	1.43860056835231e-05	1.43859974708629e-05	0	6	6	1	1.0018879844043	1.00376265949853	0
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999968	0.999999999999999	0
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	1.55757229820866	1.00025952321306	0
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	0.000174741808919461	0.000174743650760891	0.000174741922845179	0	7	9	1	1.56299853859815	1.00559288092022	0
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	1.55815871168481	1.000834953583	0
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999983	0.999999999999999	0
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999971	1	0
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.99999999999997	1	0
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999979	0.999999999999999	0
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999983	1	0
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999985	1	0
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999969	1	0
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	1.55636056879387	1.00002159024206	0
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999969	1	0
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	0	7	9	1	0.999999999999983	0.999999999999998	0
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	OE	1.35156105538074	tightly_const	2	1.74741808919451e-05	1.74743650760889e-05	1.74741922845179e-05	1	4	0	1	0.999999999999985	1	0
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	25.5419897844625	opt_isoenz_tight	2	0	0.000226089181610355	0.000226086502565373	1	6	0	2	1.04941835163028	1.10335710733354	0.182582269553321
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	25.5419897844625	opt_isoenz_tight	2	0	0.000226089181610347	0.000226086502565373	1	6	0	2	1.06798700974884	1.14499315839969	0.247210791412105
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	2.10204949260585	opt_isoenz_tight	2	0	1.10200867711212e-05	1.10199060614173e-05	1	8	0	2	1.00253936779946	1.0050641036208	0
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	KD	0.271447124575353	subOpt_isoenz	0	0	4.15318127695347e-08	0	0	12	10	2	0.999999999999984	1	0
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	KD	0.235706345485521	subOpt_isoenz	0	0	2.97276398290424e-06	0	1	28	0	2	0.999999999999971	0.999999999999999	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.232260000000044	subOpt_isoenz	0	0	4.87269570344385e-07	0	0	24	11	2	0.999999999999984	0.999999999999999	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.232260000000044	subOpt_isoenz	0	0	4.87269570346459e-07	0	0	24	11	2	0.999999999999984	1	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.232260000000044	subOpt_isoenz	0	0	4.87269570344827e-07	0	0	24	11	2	0.999999999999986	0.999999999999999	0
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	KD	0.213134344268936	subOpt_isoenz	0	0	0.000576974759375126	0	1	84	0	2	0.999999999999985	1	0
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	KD	0.172701516403405	subOpt_isoenz	0	0	1.01787180463386e-07	0	1	122	0	2	0.999999999999985	1	0
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	3.2265981756604e-11	0	1	6	0	2	0.999999999999979	1	0
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	0.00104917574782056	0	1	5	0	2	0.999999999999985	0.999999999999999	0
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	5.29392656239476e-09	0	1	20	0	2	0.999999999999979	0.999999999999999	0
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	3.22659816469771e-11	0	0	12	15	3	0.999999999999986	1	0
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	6.9778022431752e-11	0	0	12	15	3	0.999999999999986	1	0
YDR399W	Q04178	HPT1	25.19042	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	KO	0	flux_leak	0	0	0	0	1	0	0	1	1.00000000000003	1	0
