genes	enzymes	shortNames	MWs	pathways	actions	k_scores	enz_pos	unique	conectivity	groups	EV_type	OE	minUsage	maxUsage	pUsage	minUsageBio	maxUsageBio	pUsageBio	EUV_comparison	priority
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7391	1	4	0	essential_tightly_const	2	2.10052466949488e-07	2.10427251738602e-07	2.10188074822914e-07	0	3.63481336191638e-09	2.90439607794515e-09	up_distinct	1
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	1000	7819	1	6	0	essential_tightly_const	2	2.72290363934538e-08	2.72776196299086e-08	2.72466152002226e-08	0	4.71179733145768e-10	3.76495966250603e-10	up_distinct	1
CHI1	Q8VZW3	CHI1	23.332		OE	1000	0	1	3	0	essential_tightly_const	2	0.00255734070782639	0.0025573407078269	0.00255734070782639	2.55734070782665e-05	2.58864418165491e-05	2.55734070782665e-05	none	3
CHS3	P13114	CHS3	43.116		OE	1000	0	1	6	0	essential_tightly_const	2	0.000710372418840664	0.000710372418840806	0.000710372418840664	7.10372418840735e-06	7.19067828161788e-06	7.10372418840735e-06	none	3
4CL3	Q9S777	4CL3	61.311		OE	1000	0	1	6	0	essential_tightly_const	2	8.4568145100079e-07	8.45681451000959e-07	8.4568145100079e-07	8.45681451000875e-09	8.56033128768929e-09	8.45681451000875e-09	none	3
TAL	A0A1M4NET9	TAL	55.539		OE	1000	0	1	3	0	essential_tightly_const	2	2.56395790087124e-08	2.56452136765634e-08	2.56452136765583e-08	1.98314088319033e-10	2.59591273721038e-10	2.56452136765608e-10	none	3
YLR044C	P06169	PDC1	61.49468	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites	OE	12.0836967996243	7128	1	17	0	essential_tightly_const	2	8.95879778659296e-07	8.99321195475218e-07	8.97569100161742e-07	0	2.05951824151186e-07	2.05915742302962e-07	up_distinct	1
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	2.44500588207353	7081	1	6	0	essential	2	1.90144749740539e-06	2.0407874935691e-06	2.04056860532039e-06	0	8.80034509298603e-07	8.79998427412774e-07	up_distinct	1
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	OE	1.22921632162797	7260	1	9	0	essential_tightly_const	2	6.91742802789499e-07	6.9468014422091e-07	6.94643197522599e-07	3.24900471500691e-07	5.84313417068434e-07	5.84276537302039e-07	up_distinct	1
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	KD	0.293884450439859	7124	1	7	0	biomass_opt	0.5	6.44186725686585e-07	6.44432561282225e-07	6.44226117841574e-07	1.32430024177542e-06	1.32460888060031e-06	1.32437527825335e-06	down_distinct	1
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	KD	0.293827460525563	7609	1	4	0	biomass_opt	0.5	1.91088496994297e-06	1.91163528365538e-06	1.91105956507182e-06	3.92911231697083e-06	3.9320937986958e-06	3.92944475656054e-06	down_distinct	1
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	KD	0.293827460525563	7704	1	5	0	biomass_opt	0.5	5.90922842307963e-08	5.96629877192077e-08	5.92051978551671e-08	1.21586161008619e-07	1.21954224087665e-07	1.21735375770128e-07	down_distinct	1
